length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7,True,False,False
0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26,10,False,False,True
0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20,True,False,False
0.52,0.405,0.145,0.829,0.3535,0.1685,0.205,15,True,False,False
0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,10,True,False,False
0.36,0.27,0.09,0.2075,0.098,0.039,0.062,6,False,True,False
0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9,False,False,True
0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9,False,False,True
0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8,False,False,True
0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9,True,False,False
0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,15,True,False,False
0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10,True,False,False
0.65,0.515,0.215,1.498,0.564,0.323,0.425,16,True,False,False
0.76,0.605,0.215,2.173,0.801,0.4915,0.646,13,False,False,True
0.635,0.5,0.165,1.273,0.6535,0.213,0.365,12,False,False,True
0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,10,True,False,False
0.445,0.31,0.09,0.336,0.1555,0.09,0.0855,7,False,True,False
0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8,False,False,True
0.52,0.38,0.14,0.525,0.1775,0.115,0.185,11,False,True,False
0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,8,False,False,True
0.61,0.46,0.155,0.957,0.4255,0.1975,0.265,8,True,False,False
0.6,0.47,0.2,1.031,0.392,0.2035,0.29,15,True,False,False
0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8,False,False,True
0.65,0.515,0.215,1.498,0.564,0.323,0.425,16,True,False,False
0.42,0.32,0.115,0.376,0.169,0.092,0.1,5,False,True,False
0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,9,False,True,False
0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10,True,False,False
0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,6,False,True,False
0.585,0.46,0.165,1.058,0.486,0.25,0.294,9,True,False,False
0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21,False,False,True
0.45,0.335,0.105,0.447,0.2335,0.153,0.119,7,False,True,False
0.605,0.455,0.145,0.862,0.334,0.1985,0.3,9,True,False,False
0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18,True,False,False
0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8,False,True,False
0.68,0.56,0.195,1.664,0.58,0.3855,0.545,11,True,False,False
0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8,False,True,False
0.405,0.325,0.11,0.3555,0.151,0.063,0.117,9,True,False,False
0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9,False,False,True
0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,7,False,True,False
0.26,0.215,0.08,0.099,0.037,0.0255,0.045,5,False,True,False
0.55,0.435,0.14,0.745,0.347,0.174,0.2265,9,True,False,False
0.58,0.46,0.15,1.0165,0.491,0.221,0.265,9,False,False,True
0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,8,True,False,False
0.47,0.375,0.105,0.441,0.167,0.0865,0.145,10,False,True,False
0.5,0.37,0.15,1.0615,0.494,0.223,0.296,9,False,False,True
0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11,False,False,True
0.51,0.405,0.12,0.61,0.229,0.131,0.235,11,False,True,False
0.65,0.505,0.165,1.16,0.4785,0.274,0.349,11,True,False,False
0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8,False,False,True
0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,11,False,False,True
0.435,0.345,0.115,0.418,0.222,0.0735,0.106,7,False,True,False
0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12,False,False,True
0.265,0.21,0.06,0.0965,0.0425,0.022,0.03,5,False,True,False
0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8,False,True,False
0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11,False,False,True
0.64,0.525,0.175,1.382,0.646,0.3115,0.37,9,True,False,False
0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,10,False,False,True
0.72,0.565,0.2,1.787,0.718,0.385,0.529,11,False,False,True
0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7,False,True,False
0.58,0.465,0.175,1.035,0.401,0.1865,0.385,17,False,False,True
0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8,False,True,False
0.535,0.42,0.125,0.764,0.312,0.1505,0.265,11,False,False,True
0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17,False,False,True
0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13,False,True,False
0.435,0.345,0.115,0.418,0.222,0.0735,0.106,7,False,True,False
0.65,0.49,0.155,1.122,0.545,0.228,0.3055,9,True,False,False
0.415,0.305,0.105,0.3605,0.12,0.082,0.1,10,True,False,False
0.55,0.435,0.16,0.906,0.342,0.219,0.295,13,False,False,True
0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9,True,False,False
0.685,0.51,0.165,1.545,0.686,0.3775,0.4055,10,False,False,True
0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,12,True,False,False
0.325,0.25,0.055,0.166,0.076,0.051,0.045,5,False,True,False
0.58,0.46,0.185,1.017,0.3515,0.2,0.32,10,True,False,False
0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9,True,False,False
0.385,0.295,0.085,0.2535,0.103,0.0575,0.085,7,False,True,False
0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8,False,True,False
0.665,0.51,0.175,1.3805,0.675,0.2985,0.325,10,True,False,False
0.535,0.41,0.12,0.6835,0.3125,0.1655,0.159,8,False,False,True
0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10,True,False,False
0.255,0.19,0.05,0.083,0.0295,0.0215,0.027,6,False,True,False
0.315,0.235,0.07,0.149,0.058,0.0325,0.047,7,False,True,False
0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9,False,False,True
0.325,0.24,0.075,0.152,0.065,0.0305,0.045,6,False,True,False
0.63,0.495,0.16,1.093,0.497,0.221,0.315,12,False,False,True
0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,10,True,False,False
0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9,False,True,False
0.68,0.54,0.21,1.7885,0.8345,0.408,0.437,13,False,False,True
0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,10,False,False,True
0.545,0.43,0.14,0.772,0.289,0.19,0.2615,8,False,True,False
0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7,False,True,False
0.27,0.195,0.07,0.106,0.0465,0.018,0.036,7,False,False,True
0.6,0.475,0.15,1.13,0.575,0.196,0.305,9,True,False,False
0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8,False,True,False
0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057,8,False,False,True
0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,10,True,False,False
0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9,False,False,True
0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,17,True,False,False
0.29,0.21,0.06,0.1045,0.0415,0.022,0.035,5,False,True,False
0.45,0.35,0.11,0.514,0.253,0.1045,0.14,8,False,True,False
0.475,0.375,0.11,0.456,0.182,0.099,0.16,9,False,True,False
0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12,False,False,True
0.625,0.495,0.155,1.0485,0.487,0.212,0.3215,11,False,False,True
0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9,True,False,False
0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10,False,False,True
0.43,0.325,0.12,0.445,0.165,0.0995,0.155,8,True,False,False
0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142,9,False,True,False
0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12,True,False,False
0.65,0.515,0.18,1.3315,0.5665,0.347,0.405,13,False,False,True
0.53,0.415,0.16,0.783,0.2935,0.158,0.245,15,True,False,False
0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,8,False,True,False
0.53,0.42,0.13,0.658,0.296,0.1245,0.198,8,False,True,False
0.495,0.38,0.13,0.5125,0.2185,0.116,0.16,7,False,True,False
0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,10,False,False,True
0.52,0.405,0.145,0.829,0.3535,0.1685,0.205,15,True,False,False
0.6,0.47,0.135,0.97,0.4655,0.1955,0.264,11,True,False,False
0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9,True,False,False
0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,10,True,False,False
0.48,0.375,0.145,0.777,0.216,0.13,0.17,9,False,False,True
0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8,False,True,False
0.59,0.485,0.12,0.911,0.39,0.182,0.29,16,False,False,True
0.375,0.275,0.095,0.2295,0.095,0.0545,0.066,7,False,True,False
0.485,0.355,0.13,0.581,0.245,0.132,0.168,12,False,True,False
0.55,0.45,0.155,0.7895,0.343,0.159,0.25,12,False,False,True
0.385,0.295,0.095,0.335,0.147,0.094,0.09,7,False,False,True
0.54,0.435,0.175,0.892,0.322,0.174,0.335,13,True,False,False
0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11,False,False,True
0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9,False,False,True
0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6,False,True,False
0.365,0.295,0.08,0.2555,0.097,0.043,0.1,7,False,False,True
0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12,False,False,True
0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8,False,False,True
0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8,False,True,False
0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13,False,False,True
0.7,0.55,0.195,1.6245,0.675,0.347,0.535,13,False,False,True
0.605,0.47,0.155,0.974,0.393,0.224,0.3345,9,True,False,False
0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12,False,False,True
0.53,0.42,0.17,0.828,0.41,0.208,0.1505,6,True,False,False
0.555,0.44,0.15,0.838,0.4155,0.146,0.23,8,False,False,True
0.495,0.415,0.165,0.7485,0.264,0.134,0.285,13,False,False,True
0.655,0.455,0.17,1.275,0.583,0.303,0.333,8,True,False,False
0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125,10,False,True,False
0.65,0.52,0.195,1.676,0.693,0.44,0.47,15,False,False,True
0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8,False,True,False
0.24,0.17,0.05,0.0545,0.0205,0.016,0.0155,5,False,True,False
0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135,8,False,False,True
0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,8,False,True,False
0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,19,False,False,True
0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13,False,False,True
0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,8,False,True,False
0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,8,False,True,False
0.37,0.28,0.085,0.198,0.0805,0.0455,0.058,5,False,True,False
0.7,0.54,0.205,1.74,0.7885,0.373,0.4865,13,False,False,True
0.585,0.45,0.15,0.997,0.4055,0.283,0.251,11,False,False,True
0.385,0.3,0.1,0.2725,0.1115,0.057,0.08,6,True,False,False
0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11,True,False,False
0.505,0.41,0.135,0.657,0.291,0.133,0.195,15,True,False,False
0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10,True,False,False
0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,7,False,True,False
0.595,0.46,0.15,0.8335,0.377,0.1925,0.235,8,False,True,False
0.325,0.24,0.07,0.152,0.0565,0.0305,0.054,8,False,True,False
0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14,True,False,False
0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19,False,False,True
0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20,True,False,False
0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9,False,True,False
0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10,False,False,True
0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9,False,True,False
0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,10,True,False,False
0.475,0.385,0.12,0.562,0.289,0.0905,0.153,8,False,False,True
0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,10,True,False,False
0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7,True,False,False
0.485,0.37,0.155,0.968,0.419,0.2455,0.2365,9,False,False,True
0.64,0.48,0.145,1.1145,0.508,0.24,0.34,10,True,False,False
0.5,0.39,0.145,0.651,0.273,0.132,0.22,11,False,False,True
0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,8,False,True,False
0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,7,False,False,True
0.47,0.35,0.115,0.487,0.1955,0.127,0.155,8,True,False,False
0.66,0.535,0.2,1.791,0.733,0.318,0.54,15,False,False,True
0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5,False,True,False
0.435,0.335,0.11,0.383,0.1555,0.0675,0.135,12,False,True,False
0.55,0.425,0.15,0.8315,0.411,0.1765,0.2165,10,False,False,True
0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11,True,False,False
0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10,False,False,True
0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10,False,False,True
0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,13,False,False,True
0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18,False,False,True
0.595,0.48,0.16,1.2095,0.5225,0.296,0.32,8,True,False,False
0.565,0.465,0.15,1.1815,0.581,0.2215,0.3095,9,False,True,False
0.425,0.3,0.095,0.3515,0.141,0.0775,0.12,8,False,True,False
0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,7,False,True,False
0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9,False,False,True
0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15,False,False,True
0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7,False,True,False
0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12,True,False,False
0.66,0.515,0.2,1.6465,0.749,0.422,0.401,11,False,False,True
0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9,False,False,True
0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,8,False,False,True
0.62,0.475,0.185,1.325,0.6045,0.325,0.33,13,False,False,True
0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10,True,False,False
0.725,0.56,0.21,2.141,0.65,0.398,1.005,18,True,False,False
0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10,True,False,False
0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12,True,False,False
0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11,True,False,False
0.385,0.255,0.1,0.3175,0.137,0.068,0.092,8,False,False,True
0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11,False,False,True
0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18,True,False,False
0.36,0.27,0.09,0.2225,0.083,0.053,0.075,6,False,False,True
0.245,0.205,0.06,0.0765,0.034,0.014,0.0215,4,False,True,False
0.55,0.435,0.125,0.741,0.348,0.1585,0.206,9,False,True,False
0.63,0.51,0.23,1.539,0.5635,0.2815,0.57,17,False,False,True
0.58,0.435,0.15,0.839,0.3485,0.207,0.192,7,True,False,False
0.605,0.475,0.165,1.056,0.433,0.2195,0.357,9,True,False,False
0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,True,False,False
0.655,0.515,0.2,1.494,0.7255,0.309,0.405,12,True,False,False
0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,8,True,False,False
0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10,False,False,True
0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,6,False,True,False
0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8,False,True,False
0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7,True,False,False
0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9,False,True,False
0.61,0.49,0.16,1.146,0.597,0.246,0.265,8,False,False,True
0.505,0.39,0.175,0.692,0.267,0.15,0.215,12,True,False,False
0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12,True,False,False
0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11,False,False,True
0.18,0.13,0.045,0.0275,0.0125,0.01,0.009,3,False,True,False
0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14,True,False,False
0.725,0.56,0.21,2.141,0.65,0.398,1.005,18,True,False,False
0.63,0.515,0.175,1.1955,0.492,0.247,0.37,11,False,False,True
0.48,0.38,0.135,0.528,0.2,0.1395,0.16,14,False,False,True
0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,10,True,False,False
0.62,0.47,0.14,1.0325,0.3605,0.224,0.36,15,True,False,False
0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10,False,False,True
0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,11,False,False,True
0.585,0.475,0.16,1.0505,0.48,0.234,0.285,10,False,True,False
0.51,0.395,0.12,0.6175,0.262,0.122,0.193,12,True,False,False
0.575,0.455,0.135,0.907,0.4245,0.197,0.26,9,False,False,True
0.38,0.3,0.09,0.277,0.1655,0.0625,0.082,6,False,True,False
0.515,0.415,0.135,0.7125,0.285,0.152,0.245,10,False,True,False
0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8,False,True,False
0.345,0.255,0.1,0.197,0.071,0.051,0.06,9,True,False,False
0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,12,True,False,False
0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,9,True,False,False
0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8,False,True,False
0.44,0.34,0.14,0.482,0.186,0.1085,0.16,9,True,False,False
0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9,True,False,False
0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,20,True,False,False
0.475,0.355,0.105,0.468,0.201,0.1115,0.12,8,False,True,False
0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6,False,True,False
0.4,0.305,0.16,0.368,0.173,0.0705,0.105,7,True,False,False
0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9,False,False,True
0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5,False,True,False
0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4,False,True,False
0.61,0.46,0.155,0.957,0.4255,0.1975,0.265,8,True,False,False
0.59,0.465,0.165,1.115,0.5165,0.273,0.275,10,False,False,True
0.585,0.455,0.125,1.027,0.391,0.212,0.25,17,False,False,True
0.56,0.44,0.155,0.811,0.3685,0.178,0.235,11,False,True,False
0.53,0.425,0.11,0.739,0.237,0.161,0.295,13,False,False,True
0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13,False,False,True
0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7,False,True,False
0.65,0.525,0.19,1.6125,0.777,0.3685,0.3965,11,False,False,True
0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11,False,False,True
0.675,0.525,0.16,1.2835,0.572,0.2755,0.3545,13,False,False,True
0.505,0.355,0.125,0.601,0.25,0.1205,0.185,8,False,True,False
0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,True,False,False
0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,10,False,False,True
0.405,0.3,0.09,0.269,0.103,0.067,0.11,6,False,True,False
0.62,0.515,0.175,1.221,0.535,0.241,0.395,13,False,False,True
0.38,0.29,0.085,0.2285,0.088,0.0465,0.075,7,False,True,False
0.59,0.46,0.145,0.929,0.38,0.24,0.255,10,False,False,True
0.58,0.46,0.15,1.049,0.5205,0.1935,0.305,10,False,False,True
0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12,False,False,True
0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,10,False,False,True
0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,16,True,False,False
0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11,True,False,False
0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,10,False,False,True
0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12,True,False,False
0.65,0.51,0.185,1.375,0.531,0.384,0.3985,10,True,False,False
0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15,False,False,True
0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9,False,True,False
0.765,0.585,0.18,2.398,1.128,0.512,0.5335,12,False,False,True
0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,8,True,False,False
0.595,0.475,0.165,1.213,0.621,0.2435,0.274,9,False,False,True
0.71,0.56,0.22,2.015,0.9215,0.454,0.566,11,False,False,True
0.645,0.5,0.175,1.286,0.5645,0.288,0.386,12,False,False,True
0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7,False,True,False
0.52,0.46,0.15,1.019,0.523,0.1985,0.254,7,True,False,False
0.595,0.5,0.18,1.053,0.4405,0.192,0.39,13,True,False,False
0.575,0.47,0.165,0.853,0.292,0.179,0.35,16,False,False,True
0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,10,True,False,False
0.41,0.32,0.095,0.2905,0.141,0.063,0.073,5,False,True,False
0.53,0.405,0.125,0.6515,0.2715,0.1605,0.186,7,False,False,True
0.47,0.375,0.12,0.487,0.196,0.099,0.135,8,False,True,False
0.375,0.29,0.095,0.2875,0.123,0.0605,0.08,6,False,True,False
0.68,0.53,0.205,1.496,0.5825,0.337,0.465,14,False,False,True
0.52,0.41,0.17,0.8705,0.3735,0.219,0.25,14,True,False,False
0.63,0.505,0.17,1.0915,0.4615,0.266,0.3,9,False,False,True
0.595,0.43,0.21,1.5245,0.653,0.396,0.41,11,True,False,False
0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12,False,False,True
0.63,0.495,0.175,1.2695,0.605,0.271,0.328,11,False,False,True
0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8,False,True,False
0.355,0.27,0.075,0.204,0.3045,0.046,0.0595,7,False,True,False
0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,8,False,False,True
0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,12,True,False,False
0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,15,True,False,False
0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10,False,False,True
0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12,True,False,False
0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,7,False,True,False
0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6,False,False,True
0.345,0.25,0.09,0.203,0.078,0.059,0.055,6,True,False,False
0.595,0.465,0.125,0.799,0.3245,0.2,0.23,10,False,False,True
0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9,False,True,False
0.645,0.5,0.175,1.3375,0.554,0.308,0.415,10,False,False,True
0.52,0.385,0.165,0.791,0.375,0.18,0.1815,10,False,False,True
0.59,0.47,0.17,0.9,0.355,0.1905,0.25,11,True,False,False
0.69,0.53,0.19,1.5955,0.678,0.331,0.48,10,False,False,True
0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,16,True,False,False
0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7,False,True,False
0.415,0.31,0.095,0.311,0.1125,0.0625,0.115,8,False,True,False
0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14,True,False,False
0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13,False,False,True
0.565,0.47,0.195,1.142,0.387,0.258,0.35,17,False,False,True
0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15,True,False,False
0.43,0.35,0.105,0.366,0.1705,0.0855,0.11,6,False,True,False
0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10,True,False,False
0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,23,False,False,True
0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9,True,False,False
0.605,0.49,0.18,1.167,0.457,0.29,0.3745,9,False,False,True
0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8,False,True,False
0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,16,True,False,False
0.28,0.215,0.08,0.132,0.072,0.022,0.033,5,False,True,False
0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5,False,True,False
0.64,0.495,0.17,1.2265,0.49,0.377,0.2875,11,True,False,False
0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,8,False,True,False
0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9,False,True,False
0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10,False,True,False
0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9,True,False,False
0.52,0.405,0.12,0.627,0.2645,0.1415,0.181,11,True,False,False
0.535,0.445,0.125,0.8725,0.417,0.199,0.24,8,True,False,False
0.59,0.475,0.145,1.053,0.4415,0.262,0.325,15,False,False,True
0.31,0.245,0.095,0.15,0.0525,0.034,0.048,7,False,False,True
0.61,0.47,0.165,1.052,0.498,0.242,0.267,9,False,False,True
0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13,True,False,False
0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11,False,False,True
0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10,False,False,True
0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18,False,True,False
0.62,0.5,0.175,1.146,0.477,0.23,0.39,13,True,False,False
0.665,0.515,0.185,1.3405,0.5595,0.293,0.4375,11,True,False,False
0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6,False,True,False
0.575,0.46,0.155,0.892,0.4415,0.176,0.22,10,False,False,True
0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12,True,False,False
0.33,0.235,0.09,0.163,0.0615,0.034,0.055,10,False,False,True
0.405,0.3,0.09,0.269,0.103,0.067,0.11,6,False,True,False
0.575,0.45,0.15,0.858,0.449,0.166,0.215,10,False,True,False
0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,7,True,False,False
0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7,False,True,False
0.56,0.41,0.165,0.93,0.3505,0.237,0.3,13,False,False,True
0.72,0.565,0.2,1.787,0.718,0.385,0.529,11,False,False,True
0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12,True,False,False
0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9,False,False,True
0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6,False,True,False
0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,7,True,False,False
0.585,0.47,0.165,1.409,0.8,0.229,0.295,10,False,False,True
0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8,False,False,True
0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,23,False,False,True
0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8,True,False,False
0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,13,True,False,False
0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,13,True,False,False
0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11,False,False,True
0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8,False,True,False
0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,18,False,True,False
0.465,0.37,0.115,0.534,0.261,0.098,0.143,7,False,True,False
0.57,0.445,0.145,0.8775,0.412,0.217,0.22,8,True,False,False
